0, 0, 0
0.1, 0, 0
0.2, 0, 0
0.3, 0, 0
0.4, 0, 0
0.5, 0, 0
0.6, 0, 0
0.7, 0, 0
0.8, 0, 0
0, 0.1, 0
0.1, 0.1, 0
0.2, 0.1, 0
0.3, 0.1, 0
0.4, 0.1, 0
0.5, 0.1, 0
0.6, 0.1, 0
0.7, 0.1, 0
0.8, 0.1, 0
0, 0.2, 0
0.1, 0.2, 0
0.2, 0.2, 0
0.3, 0.2, 724
0.4, 0.2, 724
0.5, 0.2, 724
0.6, 0.2, 0
0.7, 0.2, 0
0.8, 0.2, 0
0, 0.3, 0
0.1, 0.3, 724
0.2, 0.3, 724
0.3, 0.3, 724
0.4, 0.3, 724
0.5, 0.3, 724
0.6, 0.3, 0
0.7, 0.3, 0
0.8, 0.3, 0
0, 0.4, 724
0.1, 0.4, 724
0.2, 0.4, 724
0.3, 0.4, 1235
0.4, 0.4, 856
0.5, 0.4, 852
0.6, 0.4, 856
0.7, 0.4, 1235
0.8, 0.4, 724
0, 0.5, 724
0.1, 0.5, 1066
0.2, 0.5, 852
0.3, 0.5, 874
0.4, 0.5, 724
0.5, 0.5, 724
0.6, 0.5, 724
0.7, 0.5, 875
0.8, 0.5, 852
0, 0.6, 1066
0.1, 0.6, 860
0.2, 0.6, 724
0.3, 0.6, 724
0.4, 0.6, 724
0.5, 0.6, 724
0.6, 0.6, 724
0.7, 0.6, 724
0.8, 0.6, 724
0, 0.7, 853
0.1, 0.7, 724
0.2, 0.7, 724
0.3, 0.7, 724
0.4, 0.7, 724
0.5, 0.7, 724
0.6, 0.7, 724
0.7, 0.7, 724
0.8, 0.7, 724
0, 0.8, 877
0.1, 0.8, 724
0.2, 0.8, 724
0.3, 0.8, 724
0.4, 0.8, 724
0.5, 0.8, 724
0.6, 0.8, 724
0.7, 0.8, 724
0.8, 0.8, 724
0, 0.9, 0
0.1, 0.9, 0
0.2, 0.9, 0
0.3, 0.9, 0
0.4, 0.9, 0
0.5, 0.9, 0
0.6, 0.9, 0
0.7, 0.9, 0
0.8, 0.9, 0
0, 1, 0
0.1, 1, 0
0.2, 1, 0
0.3, 1, 0
0.4, 1, 0
0.5, 1, 0
0.6, 1, 0
0.7, 1, 0
0.8, 1, 0
0, 1.1, 0
0.1, 1.1, 0
0.2, 1.1, 0
0.3, 1.1, 0
0.4, 1.1, 0
0.5, 1.1, 0
0.6, 1.1, 0
0.7, 1.1, 0
0.8, 1.1, 0
