0.999999, -0.000849093, 0.000816763, 0.150201, 0.00084941, 1, -0.000388034, 1.04999, -0.000816433, 0.000388728, 1, 0.850939, 0, 0, 0, 1
0.996876, 0.00549142, 0.0787863, 0.134529, 0.00728746, 0.986928, -0.160997, 1.07955, -0.0786406, 0.161068, 0.983805, 0.926475, 0, 0, 0, 1
0.987564, 0.0243914, 0.155316, 0.123769, 0.0262571, 0.948429, -0.315899, 1.09856, -0.155011, 0.316048, 0.935994, 1.00718, 0, 0, 0, 1
0.972107, 0.0554378, 0.227891, 0.118299, 0.0573429, 0.885994, -0.460137, 1.10652, -0.227419, 0.46037, 0.858102, 1.09119, 0, 0, 0, 1
0.950759, 0.0978156, 0.294092, 0.118368, 0.099728, 0.801874, -0.589111, 1.10321, -0.293449, 0.589432, 0.752634, 1.17657, 0, 0, 0, 1
0.923973, 0.15033, 0.351675, 0.124089, 0.152217, 0.699004, -0.69873, 1.08869, -0.350862, 0.699139, 0.622977, 1.26137, 0, 0, 0, 1
0.892397, 0.211443, 0.398646, 0.135435, 0.213273, 0.580901, -0.785537, 1.0633, -0.397671, 0.786031, 0.4733, 1.3437, 0, 0, 0, 1
0.856857, 0.279318, 0.433333, 0.152244, 0.28106, 0.451553, -0.846821, 1.02763, -0.432205, 0.847397, 0.308412, 1.42175, 0, 0, 0, 1
0.818331, 0.35188, 0.454439, 0.17422, 0.353505, 0.31528, -0.8807, 0.982518, -0.453176, 0.881351, 0.133612, 1.49385, 0, 0, 0, 1
0.777922, 0.426879, 0.461099, 0.200947, 0.428363, 0.176595, -0.886183, 0.928995, -0.459721, 0.886898, -0.0454816, 1.55851, 0, 0, 0, 1
0.736825, 0.501964, 0.452903, 0.231899, 0.503285, 0.0400605, -0.863191, 0.868282, -0.451435, 0.86396, -0.223114, 1.61445, 0, 0, 0, 1
0.696288, 0.574758, 0.429925, 0.266455, 0.575901, -0.0898648, -0.812565, 0.801736, -0.428394, 0.813374, -0.393575, 1.66063, 0, 0, 0, 1
0.657574, 0.642936, 0.392721, 0.303918, 0.643889, -0.208964, -0.73603, 0.730815, -0.391155, 0.736864, -0.551389, 1.69626, 0, 0, 0, 1
0.621917, 0.704299, 0.342318, 0.343536, 0.70506, -0.3134, -0.636138, 0.657033, -0.340749, 0.63698, -0.691482, 1.72085, 0, 0, 0, 1
0.590479, 0.756855, 0.280188, 0.384521, 0.757424, -0.399832, -0.516181, 0.581922, -0.278646, 0.517015, -0.809352, 1.73416, 0, 0, 0, 1
