-0.999999, -0.000795146, -0.000797158, 0.290902, 0.000796821, 0.000424595, -1, 0.848124, 0.000795484, -1, -0.000423961, 1.02183, 0, 0, 0, 1
-0.99624, 0.00339032, -0.0865736, 0.288269, 0.0866329, 0.0262904, -0.995893, 0.855017, -0.00110034, -0.999649, -0.0264853, 1.0112, 0, 0, 0, 1
-0.985119, 0.00695205, -0.171732, 0.285456, 0.171859, 0.0522345, -0.983736, 0.861773, 0.00213135, -0.998611, -0.052652, 1.00071, 0, 0, 0, 1
-0.966715, 0.00988962, -0.255664, 0.282469, 0.255641, 0.0782269, -0.963602, 0.868384, 0.0104702, -0.996887, -0.0781513, 0.990384, 0, 0, 0, 1
-0.941149, 0.0122037, -0.337772, 0.279312, 0.337154, 0.104238, -0.935661, 0.874844, 0.02379, -0.994478, -0.102218, 0.980221, 0, 0, 0, 1
-0.908587, 0.013896, -0.417465, 0.275989, 0.415594, 0.130237, -0.900178, 0.881144, 0.0418604, -0.991386, -0.124106, 0.970226, 0, 0, 0, 1
-0.869237, 0.0149693, -0.494169, 0.272506, 0.49019, 0.156194, -0.857507, 0.887277, 0.06435, -0.987613, -0.143108, 0.960404, 0, 0, 0, 1
-0.823353, 0.0154275, -0.56732, 0.268868, 0.560214, 0.182081, -0.808088, 0.893237, 0.0908315, -0.983163, -0.158559, 0.950759, 0, 0, 0, 1
-0.771228, 0.0152755, -0.636376, 0.265082, 0.624994, 0.207867, -0.752445, 0.899016, 0.120788, -0.978038, -0.16986, 0.941296, 0, 0, 0, 1
-0.713199, 0.0145193, -0.700811, 0.261153, 0.683921, 0.233525, -0.691172, 0.904608, 0.153621, -0.972242, -0.17648, 0.93202, 0, 0, 0, 1
-0.649645, 0.013166, -0.760124, 0.257087, 0.736457, 0.259024, -0.624931, 0.910007, 0.188662, -0.965781, -0.17797, 0.922935, 0, 0, 0, 1
-0.580984, 0.0112235, -0.813838, 0.252891, 0.782145, 0.284337, -0.554438, 0.915206, 0.225181, -0.958659, -0.173973, 0.914043, 0, 0, 0, 1
-0.507677, 0.00870089, -0.861503, 0.248571, 0.820616, 0.309435, -0.480458, 0.9202, 0.262399, -0.950881, -0.164233, 0.905351, 0, 0, 0, 1
-0.430224, 0.00560821, -0.902705, 0.244134, 0.85159, 0.334292, -0.403787, 0.924983, 0.299502, -0.942453, -0.148596, 0.89686, 0, 0, 0, 1
-0.349163, 0.00195644, -0.93706, 0.239587, 0.874883, 0.358879, -0.325246, 0.929549, 0.335655, -0.933382, -0.127019, 0.888576, 0, 0, 0, 1
-0.26507, -0.00224247, -0.964227, 0.234937, 0.890408, 0.383171, -0.245668, 0.933893, 0.370015, -0.923675, -0.0995706, 0.8805, 0, 0, 0, 1
-0.178556, -0.00697567, -0.983905, 0.230191, 0.898175, 0.407142, -0.165884, 0.938011, 0.401746, -0.913338, -0.0664322, 0.872637, 0, 0, 0, 1
-0.0902651, -0.0122294, -0.995843, 0.225358, 0.898288, 0.430766, -0.0867126, 0.941897, 0.430036, -0.902381, -0.0278976, 0.86499, 0, 0, 0, 1
-0.000873221, -0.017989, -0.999838, 0.220444, 0.890947, 0.454018, -0.00894677, 0.945548, 0.454106, -0.890811, 0.0156308, 0.857562, 0, 0, 0, 1
0.0889173, -0.0242389, -0.995744, 0.215458, 0.87644, 0.476875, 0.0666554, 0.948958, 0.47323, -0.878637, 0.0636465, 0.850355, 0, 0, 0, 1
0.178381, -0.030963, -0.983474, 0.210408, 0.855137, 0.499314, 0.139383, 0.952125, 0.486746, -0.865868, 0.115545, 0.843372, 0, 0, 0, 1
0.266771, -0.038144, -0.963005, 0.205301, 0.827484, 0.52131, 0.208581, 0.955045, 0.494068, -0.852514, 0.170634, 0.836616, 0, 0, 0, 1
0.353331, -0.0457641, -0.934378, 0.200146, 0.793997, 0.542843, 0.273659, 0.957714, 0.494697, -0.838586, 0.22814, 0.83009, 0, 0, 0, 1
0.437293, -0.0538046, -0.897708, 0.194951, 0.75525, 0.563892, 0.334101, 0.96013, 0.488235, -0.824094, 0.287222, 0.823794, 0, 0, 0, 1
0.517888, -0.0622464, -0.853181, 0.189724, 0.711863, 0.584437, 0.389467, 0.962289, 0.474387, -0.809048, 0.346984, 0.817733, 0, 0, 0, 1
0.594354, -0.0710695, -0.801057, 0.184474, 0.664497, 0.604457, 0.439404, 0.964191, 0.452977, -0.793461, 0.406487, 0.811906, 0, 0, 0, 1
0.63614, -0.0708521, -0.768313, 0.181383, 0.613588, 0.650184, 0.448074, 0.974256, 0.467798, -0.756466, 0.457082, 0.808596, 0, 0, 0, 1
0.677215, -0.0707975, -0.732371, 0.178225, 0.561125, 0.693539, 0.451822, 0.983796, 0.47594, -0.716932, 0.509401, 0.806157, 0, 0, 0, 1
0.717316, -0.0707888, -0.693142, 0.175028, 0.507738, 0.734371, 0.450446, 0.992769, 0.477137, -0.675047, 0.562718, 0.804561, 0, 0, 0, 1
0.756153, -0.0707077, -0.650564, 0.171823, 0.454087, 0.772546, 0.443821, 1.00113, 0.471209, -0.631009, 0.616271, 0.803778, 0, 0, 0, 1
0.79341, -0.0704357, -0.604598, 0.168639, 0.400846, 0.80795, 0.431902, 1.00885, 0.458064, -0.585027, 0.66927, 0.803774, 0, 0, 0, 1
0.828751, -0.0698551, -0.555241, 0.165508, 0.3487, 0.840482, 0.414727, 1.01588, 0.437699, -0.537318, 0.720909, 0.804512, 0, 0, 0, 1
0.861818, -0.0688498, -0.502523, 0.16246, 0.298326, 0.870063, 0.392418, 1.0222, 0.410209, -0.488108, 0.770376, 0.805954, 0, 0, 0, 1
0.89224, -0.0673067, -0.446517, 0.159526, 0.25039, 0.896632, 0.365179, 1.02778, 0.375783, -0.43763, 0.816864, 0.808056, 0, 0, 0, 1
0.919635, -0.0651161, -0.387338, 0.156738, 0.205532, 0.920147, 0.333297, 1.03261, 0.334705, -0.386122, 0.859583, 0.810776, 0, 0, 0, 1
0.943617, -0.0621734, -0.325148, 0.154124, 0.16436, 0.940583, 0.297137, 1.03665, 0.287354, -0.333824, 0.897769, 0.814067, 0, 0, 0, 1
0.959721, -0.0549223, -0.275533, 0.152672, 0.12753, 0.959013, 0.253042, 1.04109, 0.250343, -0.277989, 0.927389, 0.819029, 0, 0, 0, 1
0.973497, -0.0465502, -0.223911, 0.151469, 0.09402, 0.973964, 0.206287, 1.04466, 0.208479, -0.221872, 0.952528, 0.824476, 0, 0, 0, 1
0.984674, -0.0369804, -0.170439, 0.150543, 0.0642265, 0.98547, 0.157236, 1.04736, 0.162148, -0.165773, 0.972742, 0.830346, 0, 0, 0, 1
0.992986, -0.0261464, -0.115306, 0.149917, 0.038505, 0.993589, 0.106292, 1.0492, 0.111788, -0.109987, 0.987627, 0.836575, 0, 0, 0, 1
0.998176, -0.0139932, -0.058734, 0.149612, 0.0171676, 0.998399, 0.0538957, 1.05016, 0.0578858, -0.0548057, 0.996818, 0.843102, 0, 0, 0, 1
0.999999, -0.00047763, -0.000974891, 0.149648, 0.000478132, 1, 0.000515579, 1.05026, 0.000974645, -0.000516045, 0.999999, 0.849864, 0, 0, 0, 1
