-0.999999, -0.000797282, -0.000797199, 0.290901, 0.00079686, 0.000424669, -1, 0.848124, 0.00079762, -1, -0.000424034, 1.02183, 0, 0, 0, 1
-0.998787, 0.0116552, 0.047847, 0.290629, -0.0467778, 0.0792047, -0.99576, 0.861013, -0.0153955, -0.99679, -0.0785634, 1.01079, 0, 0, 0, 1
-0.995113, 0.0224111, 0.0961685, 0.290055, -0.0914691, 0.157715, -0.983239, 0.874343, -0.0372027, -0.98723, -0.154894, 1.00122, 0, 0, 0, 1
-0.989098, 0.0314978, 0.143852, 0.289171, -0.132534, 0.235404, -0.962819, 0.887982, -0.0641899, -0.971387, -0.228663, 0.993163, 0, 0, 0, 1
-0.980894, 0.0389654, 0.190602, 0.287969, -0.169295, 0.311728, -0.934968, 0.901796, -0.0958474, -0.949372, -0.299175, 0.986633, 0, 0, 0, 1
-0.97068, 0.0448863, 0.236149, 0.286452, -0.201154, 0.386156, -0.900234, 0.915649, -0.131598, -0.921341, -0.365805, 0.981639, 0, 0, 0, 1
-0.958658, 0.0493539, 0.280248, 0.284626, -0.227594, 0.458177, -0.859229, 0.929408, -0.17081, -0.88749, -0.428003, 0.978181, 0, 0, 0, 1
-0.94505, 0.0524817, 0.322687, 0.282503, -0.248188, 0.527299, -0.812624, 0.942937, -0.212801, -0.848057, -0.485299, 0.976245, 0, 0, 0, 1
-0.930088, 0.054402, 0.363286, 0.2801, -0.262604, 0.593057, -0.761132, 0.956107, -0.256857, -0.80332, -0.537309, 0.975807, 0, 0, 0, 1
-0.914015, 0.0552641, 0.401898, 0.277441, -0.270608, 0.655014, -0.705498, 0.96879, -0.302238, -0.753593, -0.583738, 0.976833, 0, 0, 0, 1
-0.897075, 0.0552327, 0.438412, 0.274552, -0.272061, 0.712767, -0.646487, 0.980863, -0.348193, -0.699223, -0.624379, 0.979279, 0, 0, 0, 1
-0.879511, 0.0544856, 0.472749, 0.271468, -0.266926, 0.765947, -0.584872, 0.992209, -0.393968, -0.640591, -0.659115, 0.983091, 0, 0, 0, 1
-0.861556, 0.0532121, 0.504866, 0.268223, -0.25526, 0.814225, -0.521421, 1.00272, -0.43882, -0.578105, -0.687918, 0.988205, 0, 0, 0, 1
-0.843434, 0.0516104, 0.534748, 0.26486, -0.237212, 0.857313, -0.456886, 1.01228, -0.482027, -0.512202, -0.710844, 0.994549, 0, 0, 0, 1
-0.82535, 0.0498851, 0.562413, 0.261421, -0.213021, 0.894966, -0.391993, 1.0208, -0.522895, -0.443337, -0.728033, 1.00204, 0, 0, 0, 1
-0.807491, 0.0482452, 0.587904, 0.257955, -0.183007, 0.926982, -0.327433, 1.0282, -0.560774, -0.371989, -0.7397, 1.0106, 0, 0, 0, 1
-0.790018, 0.0469013, 0.611287, 0.254509, -0.147566, 0.95321, -0.263848, 1.03439, -0.59506, -0.29865, -0.746131, 1.02012, 0, 0, 0, 1
-0.773067, 0.046063, 0.632649, 0.251137, -0.107161, 0.973541, -0.201829, 1.03931, -0.625207, -0.223822, -0.747677, 1.0305, 0, 0, 0, 1
-0.756747, 0.0459365, 0.652091, 0.247889, -0.0623119, 0.987917, -0.141906, 1.0429, -0.650731, -0.14802, -0.744741, 1.04165, 0, 0, 0, 1
-0.741136, 0.0467224, 0.669727, 0.24482, -0.0135885, 0.996327, -0.0845444, 1.04511, -0.671218, -0.0717595, -0.737779, 1.05344, 0, 0, 0, 1
-0.726279, 0.0486124, 0.685678, 0.241982, 0.0384011, 0.998808, -0.0301374, 1.04591, -0.686326, 0.00444266, -0.72728, 1.06577, 0, 0, 0, 1
